ID_Aluno,Nome,Mes_Ano,Nota,Presenca,Avaliacao
839,Diogo Azevedo,2024-12,6.57,0,4
839,Diogo Azevedo,2025-01,2.55,1,3
839,Diogo Azevedo,2025-02,8.1,0,5
839,Diogo Azevedo,2025-03,8.66,0,3
839,Diogo Azevedo,2025-04,5.79,0,1
839,Diogo Azevedo,2025-05,1.8,0,3
839,Diogo Azevedo,2025-06,1.81,1,2
839,Diogo Azevedo,2025-07,4.4,1,5
839,Diogo Azevedo,2025-09,1.58,1,2
840,Cauê Azevedo,2024-10,0.45,1,1
840,Cauê Azevedo,2024-11,2.28,0,3
840,Cauê Azevedo,2024-12,6.0,0,5
840,Cauê Azevedo,2025-01,0.54,0,3
840,Cauê Azevedo,2025-03,4.86,1,2
840,Cauê Azevedo,2025-04,2.4,0,5
840,Cauê Azevedo,2025-05,2.96,0,4
840,Cauê Azevedo,2025-06,3.55,0,5
840,Cauê Azevedo,2025-07,2.66,1,5
840,Cauê Azevedo,2025-09,0.26,1,3
841,Mariana Almeida,2024-10,2.87,1,2
841,Mariana Almeida,2024-11,5.91,0,5
841,Mariana Almeida,2024-12,0.2,0,3
841,Mariana Almeida,2025-01,5.11,1,1
841,Mariana Almeida,2025-02,0.28,1,1
841,Mariana Almeida,2025-03,9.11,1,4
841,Mariana Almeida,2025-04,0.59,0,4
841,Mariana Almeida,2025-05,2.57,0,5
841,Mariana Almeida,2025-06,0.72,0,4
841,Mariana Almeida,2025-07,8.54,0,1
841,Mariana Almeida,2025-08,2.56,1,5
841,Mariana Almeida,2025-09,5.04,1,5
842,João Pedro Barbosa,2024-10,6.74,1,2
842,João Pedro Barbosa,2024-11,7.81,1,4
842,João Pedro Barbosa,2024-12,0.05,0,2
842,João Pedro Barbosa,2025-01,7.3,1,4
842,João Pedro Barbosa,2025-02,1.48,0,5
842,João Pedro Barbosa,2025-04,5.94,0,3
842,João Pedro Barbosa,2025-05,1.33,1,1
842,João Pedro Barbosa,2025-06,5.81,1,1
842,João Pedro Barbosa,2025-07,1.37,1,4
842,João Pedro Barbosa,2025-08,3.73,1,4
842,João Pedro Barbosa,2025-09,9.47,0,2
843,Isabella Aragão,2024-10,0.99,0,4
843,Isabella Aragão,2024-11,0.69,1,2
843,Isabella Aragão,2024-12,6.48,0,2
843,Isabella Aragão,2025-01,4.87,1,2
843,Isabella Aragão,2025-02,8.79,0,5
843,Isabella Aragão,2025-03,2.09,1,2
843,Isabella Aragão,2025-04,1.36,1,1
843,Isabella Aragão,2025-05,5.37,1,2
843,Isabella Aragão,2025-06,8.06,1,2
843,Isabella Aragão,2025-07,8.65,0,1
843,Isabella Aragão,2025-08,8.1,1,3
843,Isabella Aragão,2025-09,3.29,1,2
844,Carolina Azevedo,2024-10,6.54,1,1
844,Carolina Azevedo,2024-11,5.88,0,5
844,Carolina Azevedo,2024-12,4.59,0,5
844,Carolina Azevedo,2025-01,8.23,1,3
844,Carolina Azevedo,2025-02,9.46,0,5
844,Carolina Azevedo,2025-03,7.8,0,2
844,Carolina Azevedo,2025-04,2.51,1,4
844,Carolina Azevedo,2025-05,8.97,0,1
844,Carolina Azevedo,2025-06,7.46,1,1
844,Carolina Azevedo,2025-07,4.97,1,4
844,Carolina Azevedo,2025-08,2.78,0,1
844,Carolina Azevedo,2025-09,7.13,0,1
845,Larissa das Neves,2024-10,5.03,1,4
845,Larissa das Neves,2024-11,6.77,1,5
845,Larissa das Neves,2024-12,3.87,1,2
845,Larissa das Neves,2025-01,2.47,0,1
845,Larissa das Neves,2025-03,3.32,1,4
845,Larissa das Neves,2025-04,1.1,0,4
845,Larissa das Neves,2025-05,4.77,0,5
845,Larissa das Neves,2025-06,5.53,0,5
845,Larissa das Neves,2025-07,1.66,1,5
845,Larissa das Neves,2025-08,8.48,1,2
845,Larissa das Neves,2025-09,9.55,0,5
846,Gabriel Oliveira,2024-10,0.26,1,1
846,Gabriel Oliveira,2024-11,3.48,1,3
846,Gabriel Oliveira,2024-12,7.13,0,3
846,Gabriel Oliveira,2025-01,8.99,0,1
846,Gabriel Oliveira,2025-02,3.68,1,4
846,Gabriel Oliveira,2025-04,4.35,1,3
846,Gabriel Oliveira,2025-05,9.22,0,3
846,Gabriel Oliveira,2025-06,0.02,0,3
846,Gabriel Oliveira,2025-08,4.1,0,2
846,Gabriel Oliveira,2025-09,9.95,0,4
847,Agatha Nogueira,2024-10,7.76,1,5
847,Agatha Nogueira,2024-11,5.84,0,2
847,Agatha Nogueira,2024-12,5.03,1,3
847,Agatha Nogueira,2025-01,9.24,1,3
847,Agatha Nogueira,2025-02,7.11,0,3
847,Agatha Nogueira,2025-03,8.53,1,2
847,Agatha Nogueira,2025-04,4.08,1,3
847,Agatha Nogueira,2025-05,9.4,1,5
847,Agatha Nogueira,2025-06,9.4,0,4
847,Agatha Nogueira,2025-07,9.1,1,2
847,Agatha Nogueira,2025-08,7.45,0,3
847,Agatha Nogueira,2025-09,5.9,1,4
848,Dr. Henrique Ferreira,2024-10,5.58,0,4
848,Dr. Henrique Ferreira,2024-12,4.75,0,1
848,Dr. Henrique Ferreira,2025-01,9.63,0,3
848,Dr. Henrique Ferreira,2025-02,7.93,0,3
848,Dr. Henrique Ferreira,2025-03,9.0,1,4
848,Dr. Henrique Ferreira,2025-04,4.65,0,4
848,Dr. Henrique Ferreira,2025-05,0.01,0,2
848,Dr. Henrique Ferreira,2025-06,5.76,1,1
848,Dr. Henrique Ferreira,2025-07,2.13,1,1
848,Dr. Henrique Ferreira,2025-08,7.97,1,2
848,Dr. Henrique Ferreira,2025-09,4.59,0,3
849,Olivia da Paz,2024-10,5.48,0,4
849,Olivia da Paz,2024-11,4.07,1,2
849,Olivia da Paz,2024-12,1.68,1,1
849,Olivia da Paz,2025-01,3.48,0,1
849,Olivia da Paz,2025-02,9.84,0,5
849,Olivia da Paz,2025-04,9.96,1,4
849,Olivia da Paz,2025-05,4.19,1,4
849,Olivia da Paz,2025-06,9.89,0,1
849,Olivia da Paz,2025-07,4.36,0,4
849,Olivia da Paz,2025-08,1.07,1,1
849,Olivia da Paz,2025-09,1.85,0,2
850,Cecília Correia,2024-10,7.02,1,2
850,Cecília Correia,2024-12,7.93,0,4
850,Cecília Correia,2025-01,4.35,1,3
850,Cecília Correia,2025-02,3.24,0,3
850,Cecília Correia,2025-03,9.72,0,4
850,Cecília Correia,2025-04,2.78,1,2
850,Cecília Correia,2025-05,9.45,1,1
850,Cecília Correia,2025-06,6.66,1,5
850,Cecília Correia,2025-07,2.4,0,3
850,Cecília Correia,2025-08,1.87,0,4
850,Cecília Correia,2025-09,4.44,1,3
851,Dr. Luiz Felipe Silva,2024-10,8.32,0,4
851,Dr. Luiz Felipe Silva,2024-11,1.19,1,1
851,Dr. Luiz Felipe Silva,2024-12,3.48,1,4
851,Dr. Luiz Felipe Silva,2025-02,1.56,1,1
851,Dr. Luiz Felipe Silva,2025-03,5.32,1,3
851,Dr. Luiz Felipe Silva,2025-05,3.44,1,2
851,Dr. Luiz Felipe Silva,2025-06,3.18,1,5
851,Dr. Luiz Felipe Silva,2025-07,3.99,1,4
851,Dr. Luiz Felipe Silva,2025-09,1.87,1,1
852,Renan Ramos,2024-10,4.83,1,3
852,Renan Ramos,2024-12,4.75,1,5
852,Renan Ramos,2025-01,0.67,0,4
852,Renan Ramos,2025-02,2.67,1,3
852,Renan Ramos,2025-03,0.2,0,5
852,Renan Ramos,2025-04,4.23,0,1
852,Renan Ramos,2025-05,2.69,0,4
852,Renan Ramos,2025-06,3.77,1,2
852,Renan Ramos,2025-07,8.05,1,3
852,Renan Ramos,2025-08,8.12,0,3
852,Renan Ramos,2025-09,7.74,0,5
853,Ana Laura Silva,2024-11,1.07,0,2
853,Ana Laura Silva,2024-12,4.43,1,1
853,Ana Laura Silva,2025-01,5.56,1,2
853,Ana Laura Silva,2025-02,7.91,1,5
853,Ana Laura Silva,2025-03,9.17,0,2
853,Ana Laura Silva,2025-04,5.15,1,5
853,Ana Laura Silva,2025-05,7.28,0,3
853,Ana Laura Silva,2025-06,8.06,0,3
853,Ana Laura Silva,2025-07,9.09,0,5
853,Ana Laura Silva,2025-08,0.16,0,3
853,Ana Laura Silva,2025-09,0.25,0,5
854,Samuel das Neves,2024-10,1.12,0,3
854,Samuel das Neves,2024-11,9.49,0,3
854,Samuel das Neves,2024-12,5.18,1,5
854,Samuel das Neves,2025-01,6.35,0,2
854,Samuel das Neves,2025-02,0.97,1,5
854,Samuel das Neves,2025-03,0.22,0,1
854,Samuel das Neves,2025-04,9.56,1,4
854,Samuel das Neves,2025-05,8.29,1,2
854,Samuel das Neves,2025-06,1.49,1,5
854,Samuel das Neves,2025-07,1.9,0,1
854,Samuel das Neves,2025-08,8.09,1,5
854,Samuel das Neves,2025-09,7.24,0,2
855,Beatriz da Mota,2024-10,8.62,0,1
855,Beatriz da Mota,2024-11,0.79,1,4
855,Beatriz da Mota,2024-12,9.69,1,4
855,Beatriz da Mota,2025-01,8.72,1,4
855,Beatriz da Mota,2025-02,8.51,0,2
855,Beatriz da Mota,2025-04,6.24,0,3
855,Beatriz da Mota,2025-05,5.01,1,3
855,Beatriz da Mota,2025-06,3.98,1,1
855,Beatriz da Mota,2025-07,1.44,1,2
855,Beatriz da Mota,2025-08,1.3,0,2
856,Thales da Conceição,2024-10,9.93,1,4
856,Thales da Conceição,2024-11,9.17,1,1
856,Thales da Conceição,2024-12,6.7,1,3
856,Thales da Conceição,2025-01,3.21,1,1
856,Thales da Conceição,2025-02,0.13,1,5
856,Thales da Conceição,2025-03,2.45,0,5
856,Thales da Conceição,2025-04,2.71,1,2
856,Thales da Conceição,2025-05,4.74,1,5
856,Thales da Conceição,2025-06,5.1,0,1
856,Thales da Conceição,2025-07,3.83,1,5
856,Thales da Conceição,2025-08,3.7,1,2
856,Thales da Conceição,2025-09,4.36,0,2
857,Pietro da Mata,2024-10,5.39,0,2
857,Pietro da Mata,2024-11,2.31,1,1
857,Pietro da Mata,2024-12,6.13,1,3
857,Pietro da Mata,2025-01,4.7,0,2
857,Pietro da Mata,2025-02,7.83,0,5
857,Pietro da Mata,2025-04,4.97,0,4
857,Pietro da Mata,2025-05,2.96,0,2
857,Pietro da Mata,2025-06,6.61,1,3
857,Pietro da Mata,2025-07,7.77,0,3
857,Pietro da Mata,2025-09,6.43,0,5
858,Davi da Paz,2024-11,1.86,0,1
858,Davi da Paz,2024-12,4.31,1,4
858,Davi da Paz,2025-01,6.37,1,4
858,Davi da Paz,2025-02,9.6,1,4
858,Davi da Paz,2025-03,6.35,0,1
858,Davi da Paz,2025-05,2.95,0,5
858,Davi da Paz,2025-06,7.42,0,4
858,Davi da Paz,2025-09,4.69,1,5
859,Natália Silva,2024-10,6.44,0,3
859,Natália Silva,2024-11,3.25,0,5
859,Natália Silva,2024-12,2.64,1,4
859,Natália Silva,2025-01,7.7,1,4
859,Natália Silva,2025-02,4.46,1,1
859,Natália Silva,2025-03,1.07,1,2
859,Natália Silva,2025-05,2.82,1,4
859,Natália Silva,2025-06,2.27,1,2
859,Natália Silva,2025-07,5.82,1,5
859,Natália Silva,2025-08,8.32,1,2
859,Natália Silva,2025-09,0.16,1,4
860,Stephany Costela,2024-10,6.88,0,3
860,Stephany Costela,2024-11,7.92,1,4
860,Stephany Costela,2024-12,0.56,1,5
860,Stephany Costela,2025-01,7.22,0,5
860,Stephany Costela,2025-02,3.4,0,1
860,Stephany Costela,2025-03,9.73,1,3
860,Stephany Costela,2025-04,8.52,1,5
860,Stephany Costela,2025-05,4.12,1,4
860,Stephany Costela,2025-06,7.93,1,2
860,Stephany Costela,2025-07,7.46,0,2
860,Stephany Costela,2025-08,3.26,1,3
860,Stephany Costela,2025-09,5.86,0,1
861,Heitor Moraes,2024-10,3.35,1,2
861,Heitor Moraes,2024-11,6.33,0,1
861,Heitor Moraes,2024-12,4.61,1,4
861,Heitor Moraes,2025-01,1.38,0,5
861,Heitor Moraes,2025-02,5.83,1,3
861,Heitor Moraes,2025-03,5.63,1,4
861,Heitor Moraes,2025-04,7.08,0,2
861,Heitor Moraes,2025-06,6.45,0,1
861,Heitor Moraes,2025-08,5.05,1,4
861,Heitor Moraes,2025-09,3.95,1,1
862,Isaac Nogueira,2024-10,3.23,1,1
862,Isaac Nogueira,2024-11,5.83,0,5
862,Isaac Nogueira,2024-12,4.45,0,5
862,Isaac Nogueira,2025-02,6.31,1,5
862,Isaac Nogueira,2025-03,9.0,1,2
862,Isaac Nogueira,2025-04,4.84,1,5
862,Isaac Nogueira,2025-05,4.24,0,5
862,Isaac Nogueira,2025-06,5.16,0,3
862,Isaac Nogueira,2025-07,1.24,1,2
862,Isaac Nogueira,2025-08,0.64,0,3
862,Isaac Nogueira,2025-09,9.43,1,2
863,Cecília Pereira,2024-10,4.63,1,4
863,Cecília Pereira,2024-11,2.13,0,4
863,Cecília Pereira,2024-12,7.69,1,3
863,Cecília Pereira,2025-02,0.09,1,5
863,Cecília Pereira,2025-05,0.75,0,5
863,Cecília Pereira,2025-07,0.85,0,4
863,Cecília Pereira,2025-08,9.96,1,4
863,Cecília Pereira,2025-09,4.98,1,4
864,Luigi Caldeira,2024-10,8.45,0,4
864,Luigi Caldeira,2024-11,9.36,1,2
864,Luigi Caldeira,2024-12,4.23,0,1
864,Luigi Caldeira,2025-01,3.48,0,4
864,Luigi Caldeira,2025-02,8.48,1,2
864,Luigi Caldeira,2025-03,3.26,1,4
864,Luigi Caldeira,2025-04,3.2,0,4
864,Luigi Caldeira,2025-05,7.59,0,4
864,Luigi Caldeira,2025-06,6.89,1,4
864,Luigi Caldeira,2025-07,2.68,1,1
864,Luigi Caldeira,2025-08,3.79,1,5
864,Luigi Caldeira,2025-09,7.89,0,4
865,Davi da Mota,2024-10,2.37,1,2
865,Davi da Mota,2024-11,9.17,1,4
865,Davi da Mota,2024-12,2.56,0,5
865,Davi da Mota,2025-01,6.3,1,4
865,Davi da Mota,2025-02,4.01,0,1
865,Davi da Mota,2025-03,2.01,0,1
865,Davi da Mota,2025-04,0.54,0,4
865,Davi da Mota,2025-05,4.45,1,1
865,Davi da Mota,2025-06,8.39,0,1
865,Davi da Mota,2025-07,6.54,0,4
865,Davi da Mota,2025-08,9.94,0,5
865,Davi da Mota,2025-09,9.31,1,2
866,Manuela Peixoto,2024-10,5.96,1,4
866,Manuela Peixoto,2024-11,6.97,1,3
866,Manuela Peixoto,2024-12,5.93,0,4
866,Manuela Peixoto,2025-02,5.88,1,5
866,Manuela Peixoto,2025-03,9.3,1,3
866,Manuela Peixoto,2025-04,1.83,1,1
866,Manuela Peixoto,2025-06,2.47,0,2
866,Manuela Peixoto,2025-07,3.91,0,4
866,Manuela Peixoto,2025-08,4.21,0,1
866,Manuela Peixoto,2025-09,7.58,1,1
867,Daniela da Rosa,2024-10,4.82,0,5
867,Daniela da Rosa,2024-11,5.26,0,3
867,Daniela da Rosa,2025-01,7.96,0,4
867,Daniela da Rosa,2025-02,9.88,1,3
867,Daniela da Rosa,2025-03,1.57,0,3
867,Daniela da Rosa,2025-04,1.3,1,5
867,Daniela da Rosa,2025-05,0.26,1,2
867,Daniela da Rosa,2025-07,7.68,0,5
867,Daniela da Rosa,2025-08,7.97,1,2
867,Daniela da Rosa,2025-09,4.39,1,1
868,Breno das Neves,2024-10,8.94,1,5
868,Breno das Neves,2024-11,3.0,0,4
868,Breno das Neves,2024-12,3.1,1,3
868,Breno das Neves,2025-01,6.76,1,1
868,Breno das Neves,2025-02,1.51,0,1
868,Breno das Neves,2025-03,9.23,0,5
868,Breno das Neves,2025-04,7.26,0,5
868,Breno das Neves,2025-05,9.35,1,3
868,Breno das Neves,2025-06,3.1,1,1
868,Breno das Neves,2025-07,3.38,0,1
868,Breno das Neves,2025-08,0.11,0,5
868,Breno das Neves,2025-09,5.56,1,4
869,Alice Ferreira,2024-10,8.04,1,3
869,Alice Ferreira,2024-11,0.79,0,4
869,Alice Ferreira,2024-12,7.72,1,4
869,Alice Ferreira,2025-01,3.84,1,4
869,Alice Ferreira,2025-02,2.42,0,2
869,Alice Ferreira,2025-03,4.44,1,5
869,Alice Ferreira,2025-04,2.29,1,5
869,Alice Ferreira,2025-05,1.48,1,2
869,Alice Ferreira,2025-06,6.16,0,3
869,Alice Ferreira,2025-08,2.9,1,2
869,Alice Ferreira,2025-09,3.13,1,2
870,Sra. Carolina da Cunha,2024-10,2.9,1,1
870,Sra. Carolina da Cunha,2024-11,1.31,1,1
870,Sra. Carolina da Cunha,2024-12,8.64,1,2
870,Sra. Carolina da Cunha,2025-01,2.7,1,4
870,Sra. Carolina da Cunha,2025-02,9.7,1,1
870,Sra. Carolina da Cunha,2025-03,7.51,1,5
870,Sra. Carolina da Cunha,2025-04,5.57,1,3
870,Sra. Carolina da Cunha,2025-05,7.21,1,4
870,Sra. Carolina da Cunha,2025-06,6.14,1,5
870,Sra. Carolina da Cunha,2025-07,2.99,1,3
870,Sra. Carolina da Cunha,2025-08,2.45,1,3
870,Sra. Carolina da Cunha,2025-09,7.93,1,1
871,Dr. André Moraes,2024-10,2.43,1,2
871,Dr. André Moraes,2024-11,2.51,1,4
871,Dr. André Moraes,2024-12,4.39,0,1
871,Dr. André Moraes,2025-01,5.08,1,4
871,Dr. André Moraes,2025-02,9.02,0,5
871,Dr. André Moraes,2025-04,5.63,1,3
871,Dr. André Moraes,2025-05,5.93,0,2
871,Dr. André Moraes,2025-06,8.14,0,1
871,Dr. André Moraes,2025-07,3.24,0,3
871,Dr. André Moraes,2025-08,7.39,1,2
871,Dr. André Moraes,2025-09,5.51,1,1
872,Fernando Fernandes,2024-10,5.67,0,3
872,Fernando Fernandes,2024-11,1.85,1,2
872,Fernando Fernandes,2024-12,7.39,1,1
872,Fernando Fernandes,2025-01,1.88,0,2
872,Fernando Fernandes,2025-02,9.1,1,3
872,Fernando Fernandes,2025-03,3.72,0,3
872,Fernando Fernandes,2025-04,4.72,0,5
872,Fernando Fernandes,2025-05,8.11,0,1
872,Fernando Fernandes,2025-06,9.16,1,5
872,Fernando Fernandes,2025-07,6.29,1,5
872,Fernando Fernandes,2025-08,5.52,1,2
872,Fernando Fernandes,2025-09,9.39,0,1
873,Mariane Ramos,2024-10,4.69,0,5
873,Mariane Ramos,2024-11,5.15,0,4
873,Mariane Ramos,2024-12,4.12,1,5
873,Mariane Ramos,2025-01,5.03,1,3
873,Mariane Ramos,2025-02,7.91,0,3
873,Mariane Ramos,2025-03,3.64,0,4
873,Mariane Ramos,2025-04,6.01,0,5
873,Mariane Ramos,2025-05,7.29,0,1
873,Mariane Ramos,2025-07,2.31,0,2
873,Mariane Ramos,2025-08,1.48,0,3
873,Mariane Ramos,2025-09,2.38,1,5
874,Heitor Novaes,2024-10,0.78,1,4
874,Heitor Novaes,2024-11,0.68,1,3
874,Heitor Novaes,2024-12,5.51,1,2
874,Heitor Novaes,2025-01,6.38,0,5
874,Heitor Novaes,2025-02,8.47,1,1
874,Heitor Novaes,2025-03,6.71,1,1
874,Heitor Novaes,2025-04,7.12,0,5
874,Heitor Novaes,2025-05,3.65,1,3
874,Heitor Novaes,2025-06,4.77,1,5
874,Heitor Novaes,2025-07,6.19,1,1
874,Heitor Novaes,2025-08,7.41,0,3
875,Melissa Novaes,2024-10,0.45,1,4
875,Melissa Novaes,2024-11,7.79,0,3
875,Melissa Novaes,2024-12,2.42,1,1
875,Melissa Novaes,2025-01,1.83,1,2
875,Melissa Novaes,2025-02,8.77,0,1
875,Melissa Novaes,2025-03,9.6,0,3
875,Melissa Novaes,2025-05,4.79,0,4
875,Melissa Novaes,2025-06,5.66,1,5
875,Melissa Novaes,2025-07,4.08,1,5
875,Melissa Novaes,2025-08,8.6,0,4
875,Melissa Novaes,2025-09,1.99,1,4
876,Sra. Ana Clara da Cruz,2024-10,4.14,1,4
876,Sra. Ana Clara da Cruz,2024-11,9.96,1,5
876,Sra. Ana Clara da Cruz,2024-12,7.85,1,3
876,Sra. Ana Clara da Cruz,2025-01,0.03,1,4
876,Sra. Ana Clara da Cruz,2025-02,1.31,0,3
876,Sra. Ana Clara da Cruz,2025-04,8.25,0,1
876,Sra. Ana Clara da Cruz,2025-05,9.12,1,5
876,Sra. Ana Clara da Cruz,2025-06,2.11,1,5
876,Sra. Ana Clara da Cruz,2025-07,3.6,1,2
877,Vicente da Mata,2024-10,1.14,1,1
877,Vicente da Mata,2024-11,7.89,1,5
877,Vicente da Mata,2024-12,4.06,0,5
877,Vicente da Mata,2025-01,4.28,0,1
877,Vicente da Mata,2025-02,3.67,1,4
877,Vicente da Mata,2025-04,0.17,1,4
877,Vicente da Mata,2025-05,3.56,0,1
877,Vicente da Mata,2025-06,3.12,1,1
877,Vicente da Mata,2025-07,5.54,0,2
877,Vicente da Mata,2025-08,0.23,0,4
877,Vicente da Mata,2025-09,7.9,0,3
878,Sr. Marcelo Mendes,2024-10,3.48,0,2
878,Sr. Marcelo Mendes,2024-11,3.94,0,4
878,Sr. Marcelo Mendes,2024-12,1.4,0,3
878,Sr. Marcelo Mendes,2025-01,7.71,0,4
878,Sr. Marcelo Mendes,2025-03,2.36,0,3
878,Sr. Marcelo Mendes,2025-04,6.68,1,3
878,Sr. Marcelo Mendes,2025-05,8.72,1,4
878,Sr. Marcelo Mendes,2025-06,6.71,0,1
878,Sr. Marcelo Mendes,2025-07,2.6,0,5
878,Sr. Marcelo Mendes,2025-08,7.1,0,3
878,Sr. Marcelo Mendes,2025-09,8.73,1,4
879,Davi Luiz Sales,2024-10,8.42,0,3
879,Davi Luiz Sales,2024-12,1.09,1,1
879,Davi Luiz Sales,2025-01,5.02,1,2
879,Davi Luiz Sales,2025-03,9.52,0,4
879,Davi Luiz Sales,2025-04,9.59,0,2
879,Davi Luiz Sales,2025-05,2.3,1,4
879,Davi Luiz Sales,2025-06,6.79,0,3
879,Davi Luiz Sales,2025-08,3.26,1,4
879,Davi Luiz Sales,2025-09,3.7,0,1
880,Vitor da Paz,2024-10,3.49,1,1
880,Vitor da Paz,2024-11,4.02,1,4
880,Vitor da Paz,2024-12,8.67,1,4
880,Vitor da Paz,2025-01,6.39,1,4
880,Vitor da Paz,2025-02,0.37,0,5
880,Vitor da Paz,2025-03,6.17,1,1
880,Vitor da Paz,2025-04,2.32,0,1
880,Vitor da Paz,2025-05,7.74,0,4
880,Vitor da Paz,2025-07,3.83,0,3
880,Vitor da Paz,2025-08,7.7,1,1
880,Vitor da Paz,2025-09,3.33,1,3
881,Pedro Miguel da Paz,2024-10,3.7,1,3
881,Pedro Miguel da Paz,2024-11,3.45,0,5
881,Pedro Miguel da Paz,2024-12,4.14,1,3
881,Pedro Miguel da Paz,2025-01,6.6,0,2
881,Pedro Miguel da Paz,2025-02,8.18,0,3
881,Pedro Miguel da Paz,2025-03,4.85,1,2
881,Pedro Miguel da Paz,2025-05,5.48,0,4
881,Pedro Miguel da Paz,2025-06,3.92,1,2
881,Pedro Miguel da Paz,2025-07,1.74,1,4
881,Pedro Miguel da Paz,2025-09,2.81,0,3
882,Thiago da Costa,2024-10,8.45,1,1
882,Thiago da Costa,2024-11,4.35,0,2
882,Thiago da Costa,2024-12,2.82,1,3
882,Thiago da Costa,2025-01,0.86,0,2
882,Thiago da Costa,2025-02,4.3,0,1
882,Thiago da Costa,2025-03,2.56,0,3
882,Thiago da Costa,2025-04,8.42,1,3
882,Thiago da Costa,2025-05,8.71,1,2
882,Thiago da Costa,2025-06,3.39,1,4
882,Thiago da Costa,2025-07,5.03,0,5
882,Thiago da Costa,2025-08,6.47,0,1
882,Thiago da Costa,2025-09,4.71,0,4
883,Pedro Lucas Gomes,2024-10,3.07,0,5
883,Pedro Lucas Gomes,2024-11,5.29,0,2
883,Pedro Lucas Gomes,2024-12,4.7,1,2
883,Pedro Lucas Gomes,2025-01,8.78,0,4
883,Pedro Lucas Gomes,2025-02,7.21,1,3
883,Pedro Lucas Gomes,2025-03,6.14,0,5
883,Pedro Lucas Gomes,2025-04,2.93,1,5
883,Pedro Lucas Gomes,2025-05,6.4,1,3
883,Pedro Lucas Gomes,2025-06,1.51,1,3
883,Pedro Lucas Gomes,2025-07,1.94,0,2
883,Pedro Lucas Gomes,2025-08,3.47,1,2
883,Pedro Lucas Gomes,2025-09,8.29,1,4
884,Cauê Azevedo,2024-10,7.09,0,3
884,Cauê Azevedo,2024-11,6.49,1,5
884,Cauê Azevedo,2024-12,1.87,0,1
884,Cauê Azevedo,2025-01,9.02,0,1
884,Cauê Azevedo,2025-02,5.97,1,2
884,Cauê Azevedo,2025-03,9.15,0,2
884,Cauê Azevedo,2025-04,6.54,0,5
884,Cauê Azevedo,2025-06,2.8,0,2
884,Cauê Azevedo,2025-07,1.35,0,1
884,Cauê Azevedo,2025-08,2.22,1,2
885,Letícia Ramos,2024-10,7.75,0,5
885,Letícia Ramos,2024-11,9.09,1,4
885,Letícia Ramos,2024-12,8.09,1,5
885,Letícia Ramos,2025-01,0.21,1,4
885,Letícia Ramos,2025-03,1.83,1,3
885,Letícia Ramos,2025-05,9.51,1,2
885,Letícia Ramos,2025-06,3.11,1,5
885,Letícia Ramos,2025-07,1.32,1,1
885,Letícia Ramos,2025-08,5.5,0,4
885,Letícia Ramos,2025-09,0.99,0,3
886,Luiz Otávio Moreira,2024-11,0.65,1,1
886,Luiz Otávio Moreira,2025-01,8.44,1,1
886,Luiz Otávio Moreira,2025-02,7.09,0,1
886,Luiz Otávio Moreira,2025-03,6.12,1,2
886,Luiz Otávio Moreira,2025-04,4.23,1,4
886,Luiz Otávio Moreira,2025-05,0.5,0,4
886,Luiz Otávio Moreira,2025-06,7.63,0,1
886,Luiz Otávio Moreira,2025-07,4.43,0,4
886,Luiz Otávio Moreira,2025-08,0.54,1,1
886,Luiz Otávio Moreira,2025-09,7.54,0,2
887,Sarah Ribeiro,2024-10,6.03,0,1
887,Sarah Ribeiro,2024-11,3.41,1,2
887,Sarah Ribeiro,2024-12,0.4,0,2
887,Sarah Ribeiro,2025-01,9.36,1,3
887,Sarah Ribeiro,2025-02,3.26,1,5
887,Sarah Ribeiro,2025-03,5.34,0,1
887,Sarah Ribeiro,2025-04,4.62,0,3
887,Sarah Ribeiro,2025-05,1.53,0,2
887,Sarah Ribeiro,2025-06,4.54,0,3
887,Sarah Ribeiro,2025-07,1.12,0,5
887,Sarah Ribeiro,2025-08,8.46,1,4
887,Sarah Ribeiro,2025-09,3.68,0,1
888,Anthony Azevedo,2024-10,4.02,1,3
888,Anthony Azevedo,2024-11,4.55,0,1
888,Anthony Azevedo,2024-12,6.29,0,3
888,Anthony Azevedo,2025-01,2.17,1,5
888,Anthony Azevedo,2025-02,2.42,1,3
888,Anthony Azevedo,2025-03,6.5,0,3
888,Anthony Azevedo,2025-04,3.36,0,5
888,Anthony Azevedo,2025-05,0.39,1,4
888,Anthony Azevedo,2025-06,6.17,0,2
888,Anthony Azevedo,2025-07,7.9,0,1
888,Anthony Azevedo,2025-08,7.66,0,3
888,Anthony Azevedo,2025-09,2.36,1,4
889,Ana Lívia Barros,2024-10,2.65,0,1
889,Ana Lívia Barros,2024-12,0.91,0,2
889,Ana Lívia Barros,2025-01,0.07,1,2
889,Ana Lívia Barros,2025-02,8.09,1,1
889,Ana Lívia Barros,2025-03,2.07,1,3
889,Ana Lívia Barros,2025-04,3.86,0,2
889,Ana Lívia Barros,2025-05,0.94,0,5
889,Ana Lívia Barros,2025-06,1.9,0,1
889,Ana Lívia Barros,2025-07,6.91,0,5
889,Ana Lívia Barros,2025-08,2.95,1,3
890,Luiz Henrique Lima,2024-10,6.04,1,1
890,Luiz Henrique Lima,2024-11,5.98,0,1
890,Luiz Henrique Lima,2024-12,7.57,1,4
890,Luiz Henrique Lima,2025-01,7.98,0,3
890,Luiz Henrique Lima,2025-02,4.17,0,3
